timestamp,open,high,low,close,volume
2025-05-15 12:00:00,2554.71,2579.61,2543.14,2564.33,25792.3754
2025-05-15 11:00:00,2543.57,2565.62,2542.75,2554.71,20255.5366
2025-05-15 10:00:00,2539.31,2545.99,2517.53,2543.57,32022.5712
2025-05-15 09:00:00,2564.44,2566.64,2522.35,2539.3,30069.0643
2025-05-15 08:00:00,2530.99,2567.65,2528.67,2564.44,28176.6916
2025-05-15 07:00:00,2573.65,2577.6,2515.69,2531.0,56690.4947
2025-05-15 06:00:00,2567.71,2583.58,2555.83,2573.64,26412.0173
2025-05-15 05:00:00,2593.2,2596.49,2563.86,2567.71,19761.6676
2025-05-15 04:00:00,2574.93,2595.28,2572.03,2593.2,14958.2734
2025-05-15 03:00:00,2591.13,2594.65,2570.85,2574.93,17678.2936
2025-05-15 02:00:00,2577.63,2598.02,2570.61,2591.13,26189.0598
2025-05-15 01:00:00,2632.29,2637.0,2566.91,2577.62,48196.2545
2025-05-15 00:00:00,2609.75,2647.03,2607.14,2632.3,26263.012
2025-05-14 23:00:00,2595.98,2614.05,2584.0,2609.74,15286.1179
2025-05-14 22:00:00,2606.6,2607.83,2587.09,2595.97,8383.8094
2025-05-14 21:00:00,2600.26,2610.35,2583.99,2606.59,12121.9482
2025-05-14 20:00:00,2605.03,2610.9,2597.63,2600.26,8849.2374
2025-05-14 19:00:00,2613.49,2617.5,2598.58,2605.1,15002.9068
2025-05-14 18:00:00,2590.46,2614.33,2579.94,2613.49,23906.8833
2025-05-14 17:00:00,2589.83,2592.29,2547.26,2590.46,31577.8843
2025-05-14 16:00:00,2597.49,2599.83,2578.58,2589.83,21362.8216
2025-05-14 15:00:00,2583.87,2601.83,2560.87,2597.49,34847.9343
2025-05-14 14:00:00,2606.35,2606.56,2559.19,2583.86,50373.6444
2025-05-14 13:00:00,2613.17,2627.23,2578.33,2606.34,34935.6443
2025-05-14 12:00:00,2624.93,2636.15,2605.02,2613.18,22878.8638
2025-05-14 11:00:00,2595.83,2635.5,2595.78,2624.94,43468.1305
2025-05-14 10:00:00,2607.73,2617.0,2589.24,2595.83,42096.7237
2025-05-14 09:00:00,2597.31,2610.73,2577.48,2607.73,39891.9778
2025-05-14 08:00:00,2640.75,2645.95,2587.67,2597.3,60682.6337
2025-05-14 07:00:00,2673.98,2674.47,2639.12,2640.76,45146.5244
