timestamp,open,high,low,close,volume
2025-05-15 12:30:00,2550.86,2579.61,2548.96,2564.3,16550.91
2025-05-15 12:15:00,2547.23,2556.75,2544.0,2550.86,4554.1259
2025-05-15 12:00:00,2554.71,2559.22,2543.14,2547.24,4683.9251
2025-05-15 11:45:00,2552.96,2555.99,2548.37,2554.71,4331.1248
2025-05-15 11:30:00,2556.37,2565.62,2552.07,2552.95,5106.9654
2025-05-15 11:15:00,2548.58,2559.8,2547.49,2556.38,4598.082
2025-05-15 11:00:00,2543.57,2556.0,2542.75,2548.58,6219.3644
2025-05-15 10:45:00,2527.13,2545.99,2517.53,2543.57,12481.9633
2025-05-15 10:30:00,2540.54,2541.89,2524.88,2527.13,4662.6225
2025-05-15 10:15:00,2529.62,2545.0,2528.91,2540.55,6441.8791
2025-05-15 10:00:00,2539.31,2541.82,2522.81,2529.62,8436.1063
2025-05-15 09:45:00,2537.14,2543.58,2522.35,2539.3,8915.5692
2025-05-15 09:30:00,2550.6,2552.15,2533.26,2537.14,8343.2503
2025-05-15 09:15:00,2547.4,2554.68,2540.03,2550.61,5059.8488
2025-05-15 09:00:00,2564.44,2566.64,2547.31,2547.4,7750.396
2025-05-15 08:45:00,2553.17,2567.65,2553.17,2564.44,4815.3986
2025-05-15 08:30:00,2548.51,2560.85,2546.52,2553.18,7978.5514
2025-05-15 08:15:00,2542.83,2549.25,2538.82,2548.51,4518.1601
2025-05-15 08:00:00,2530.99,2550.38,2528.67,2542.83,10864.5815
2025-05-15 07:45:00,2531.89,2537.58,2515.69,2531.0,17691.3156
2025-05-15 07:30:00,2541.21,2545.39,2529.03,2531.89,15929.454
2025-05-15 07:15:00,2558.38,2565.33,2538.0,2541.21,15831.4362
2025-05-15 07:00:00,2573.65,2577.6,2557.62,2558.38,7238.2889
2025-05-15 06:45:00,2559.06,2574.38,2558.7,2573.64,7371.0049
2025-05-15 06:30:00,2579.21,2581.99,2555.83,2559.07,9465.4081
2025-05-15 06:15:00,2578.54,2583.58,2575.01,2579.21,3879.8264
2025-05-15 06:00:00,2567.71,2581.28,2564.94,2578.54,5695.7779
2025-05-15 05:45:00,2581.5,2581.99,2563.86,2567.71,8009.271
2025-05-15 05:30:00,2584.53,2589.78,2573.06,2581.5,3943.3739
2025-05-15 05:15:00,2584.01,2586.13,2576.03,2584.53,4531.5236
2025-05-15 05:00:00,2593.2,2596.49,2583.29,2584.01,3277.4991
2025-05-15 04:45:00,2587.9,2595.28,2585.64,2593.2,3804.6229
2025-05-15 04:30:00,2586.31,2594.33,2584.0,2587.91,3570.0838
2025-05-15 04:15:00,2577.1,2588.08,2576.53,2586.31,2058.7473
2025-05-15 04:00:00,2574.93,2583.5,2572.03,2577.1,5524.8194
2025-05-15 03:45:00,2588.04,2588.12,2570.85,2574.93,6514.3907
2025-05-15 03:30:00,2591.42,2592.0,2584.38,2588.03,3210.204
2025-05-15 03:15:00,2585.73,2592.64,2578.95,2591.43,4342.11
2025-05-15 03:00:00,2591.13,2594.65,2583.67,2585.75,3611.5889
2025-05-15 02:45:00,2585.54,2598.02,2584.13,2591.13,2695.5885
2025-05-15 02:30:00,2590.74,2593.68,2582.71,2585.53,3662.2637
2025-05-15 02:15:00,2583.0,2595.6,2576.76,2590.74,4616.8977
2025-05-15 02:00:00,2577.63,2588.7,2570.61,2583.01,15214.3099
2025-05-15 01:45:00,2592.99,2595.9,2566.91,2577.62,12849.9346
2025-05-15 01:30:00,2616.09,2618.96,2587.99,2592.99,24126.4693
2025-05-15 01:15:00,2620.75,2625.63,2613.89,2616.08,5523.581
2025-05-15 01:00:00,2632.29,2637.0,2617.27,2620.75,5696.2696
2025-05-15 00:45:00,2639.7,2641.21,2629.31,2632.3,5130.5386
2025-05-15 00:30:00,2632.7,2642.74,2625.6,2639.69,5021.0089
2025-05-15 00:15:00,2618.81,2647.03,2618.8,2632.7,11081.4377
2025-05-15 00:00:00,2609.75,2620.0,2607.14,2618.8,5030.0268
2025-05-14 23:45:00,2603.77,2614.05,2603.77,2609.74,4195.2839
2025-05-14 23:30:00,2594.98,2606.44,2593.16,2603.77,3892.7849
2025-05-14 23:15:00,2600.17,2600.51,2584.0,2594.99,4023.1988
2025-05-14 23:00:00,2595.98,2600.47,2591.45,2600.18,3174.8503
2025-05-14 22:45:00,2596.19,2597.1,2587.09,2595.97,2055.0993
2025-05-14 22:30:00,2603.74,2604.5,2595.61,2596.19,2078.1287
2025-05-14 22:15:00,2602.0,2606.54,2601.11,2603.74,2098.7119
