timestamp,open,high,low,close,volume
2025-05-15 12:00:00,102371.62,102838.82,102271.58,102694.38,634.27376
2025-05-15 08:00:00,101779.99,102441.0,101500.0,102371.61,2612.10704
2025-05-15 04:00:00,102753.62,102962.38,101724.17,101779.99,2353.66229
2025-05-15 00:00:00,103507.83,103866.51,102720.0,102753.63,1797.79721
2025-05-14 20:00:00,103321.73,103667.52,103304.66,103507.82,745.15143
2025-05-14 16:00:00,103514.24,103720.44,102602.05,103321.72,1856.97684
2025-05-14 12:00:00,103944.93,104356.95,102833.55,103514.24,5202.04446
2025-05-14 08:00:00,103716.55,104145.0,102875.22,103944.93,3535.76301
2025-05-14 04:00:00,103587.44,103971.0,103381.02,103716.55,2102.25399
2025-05-14 00:00:00,104103.72,104115.86,103453.26,103587.44,3010.71837
2025-05-13 20:00:00,104792.21,104928.0,103869.01,104103.72,2051.88968
2025-05-13 16:00:00,103682.54,104976.25,103532.18,104792.22,5053.45199
2025-05-13 12:00:00,103729.2,103966.0,102811.32,103682.55,4451.38278
2025-05-13 08:00:00,102665.5,103822.03,102540.18,103729.2,2797.46591
2025-05-13 04:00:00,101719.4,102943.28,101610.56,102665.5,3546.89229
2025-05-13 00:00:00,102791.32,102791.32,101429.7,101719.4,3352.34144
2025-05-12 20:00:00,101859.99,103127.92,101770.2,102791.32,2137.37289
2025-05-12 16:00:00,102527.27,103088.88,100718.37,101860.0,6054.64243
2025-05-12 12:00:00,103762.89,104629.96,102388.0,102527.26,7882.24448
2025-05-12 08:00:00,104467.99,104736.45,103625.0,103762.9,4195.60245
2025-05-12 04:00:00,104100.13,105819.45,103750.0,104467.99,6956.58682
2025-05-12 00:00:00,104118.0,105086.42,103702.15,104100.13,4046.32885
2025-05-11 20:00:00,104420.0,104578.62,103569.77,104118.0,1893.44005
2025-05-11 16:00:00,104150.0,104832.82,103750.0,104420.0,2312.17239
2025-05-11 12:00:00,104652.01,104888.0,103775.91,104150.0,4500.51294
2025-05-11 08:00:00,103385.46,104777.0,103380.95,104652.01,2472.65506
2025-05-11 04:00:00,104007.03,104400.0,103345.06,103385.47,2952.77072
2025-05-11 00:00:00,104809.53,104972.0,103466.05,104007.03,3855.57081
2025-05-10 20:00:00,103191.35,104984.57,103068.87,104809.53,3922.94357
2025-05-10 16:00:00,103138.76,103619.68,103005.33,103191.35,2330.41287
2025-05-10 12:00:00,103434.94,103825.4,103100.0,103138.77,1933.54411
2025-05-10 08:00:00,103759.71,104079.37,103366.0,103434.94,2876.2662
2025-05-10 04:00:00,103226.25,104100.0,103034.5,103759.71,2472.72488
2025-05-10 00:00:00,102971.99,103265.82,102818.76,103226.24,1788.89448
2025-05-09 20:00:00,103189.17,103408.0,102727.25,102971.99,1317.83583
2025-05-09 16:00:00,102895.99,103370.54,102315.14,103189.17,2349.89886
2025-05-09 12:00:00,102958.31,103793.66,102411.99,102895.99,5841.22214
2025-05-09 08:00:00,103628.76,103930.0,102421.0,102958.31,8403.08937
2025-05-09 04:00:00,102451.04,104361.3,102374.03,103628.77,5971.49947
2025-05-09 00:00:00,103261.61,103268.44,102364.0,102451.04,3733.8534
2025-05-08 20:00:00,101300.0,104145.76,101285.71,103261.6,7656.82539
2025-05-08 16:00:00,100758.08,101707.02,100596.0,101299.99,5099.76086
2025-05-08 12:00:00,99409.15,101525.03,99090.66,100758.08,7963.43171
2025-05-08 08:00:00,99252.34,99888.0,99209.04,99409.14,3702.67483
2025-05-08 04:00:00,99152.79,99419.0,98723.25,99252.34,4129.30669
