--- OHLCV Data for BTC/USDT - Timeframe: 1h ---
Columns: Timestamp | Open | High | Low | Close | Volume
-------------------------------------------------------
Timestamp: 2025-05-15T13:00:00 | Open: 102560.01 | High: 102787.82 | Low: 102501.68 | Close: 102635.16 | Volume: 217.51631
Timestamp: 2025-05-15T12:00:00 | Open: 102371.62 | High: 102838.82 | Low: 102271.58 | Close: 102560.0 | Volume: 981.88637
Timestamp: 2025-05-15T11:00:00 | Open: 101804.75 | High: 102441.0 | Low: 101790.2 | Close: 102371.61 | Volume: 662.74555
Timestamp: 2025-05-15T10:00:00 | Open: 101823.4 | High: 101930.58 | Low: 101600.0 | Close: 101804.74 | Volume: 494.18425
Timestamp: 2025-05-15T09:00:00 | Open: 102274.65 | High: 102274.66 | Low: 101500.0 | Close: 101823.39 | Volume: 860.32483
Timestamp: 2025-05-15T08:00:00 | Open: 101779.99 | High: 102327.0 | Low: 101758.97 | Close: 102274.65 | Volume: 594.85241
Timestamp: 2025-05-15T07:00:00 | Open: 102247.41 | High: 102440.0 | Low: 101724.17 | Close: 101779.99 | Volume: 768.32213
Timestamp: 2025-05-15T06:00:00 | Open: 102375.31 | High: 102686.1 | Low: 102140.0 | Close: 102247.4 | Volume: 714.15222
Timestamp: 2025-05-15T05:00:00 | Open: 102891.76 | High: 102922.17 | Low: 102336.7 | Close: 102375.31 | Volume: 519.41864
Timestamp: 2025-05-15T04:00:00 | Open: 102753.62 | High: 102962.38 | Low: 102711.0 | Close: 102891.76 | Volume: 351.7693
Timestamp: 2025-05-15T03:00:00 | Open: 103047.62 | High: 103142.86 | Low: 102720.0 | Close: 102753.63 | Volume: 466.40868
Timestamp: 2025-05-15T02:00:00 | Open: 103033.51 | High: 103206.35 | Low: 102916.05 | Close: 103047.62 | Volume: 446.23075
Timestamp: 2025-05-15T01:00:00 | Open: 103801.85 | High: 103801.86 | Low: 102968.16 | Close: 103033.52 | Volume: 568.67212
Timestamp: 2025-05-15T00:00:00 | Open: 103507.83 | High: 103866.51 | Low: 103492.06 | Close: 103801.85 | Volume: 316.48566
