timestamp,open,high,low,close,volume
2025-05-15 12:40:00,102719.97,102719.97,102701.99,102701.99,1.84875
2025-05-15 12:39:00,102701.12,102719.97,102685.64,102719.96,6.82052
2025-05-15 12:38:00,102669.38,102741.95,102669.38,102701.13,12.02095
2025-05-15 12:37:00,102715.01,102717.63,102669.38,102669.39,20.9743
2025-05-15 12:36:00,102747.51,102753.33,102715.0,102715.01,18.22723
2025-05-15 12:35:00,102797.47,102838.82,102736.79,102747.5,37.23983
2025-05-15 12:34:00,102744.27,102797.48,102726.97,102797.47,48.76567
2025-05-15 12:33:00,102686.91,102744.28,102686.91,102744.28,7.59159
2025-05-15 12:32:00,102614.26,102713.5,102591.43,102686.91,18.36124
2025-05-15 12:31:00,102619.36,102646.28,102494.28,102614.26,32.22099
2025-05-15 12:30:00,102536.51,102808.04,102428.0,102619.36,160.53751
2025-05-15 12:29:00,102527.95,102549.57,102527.94,102536.52,6.65035
2025-05-15 12:28:00,102539.69,102539.69,102512.45,102527.95,4.98341
2025-05-15 12:27:00,102577.11,102577.12,102539.68,102539.68,8.46483
2025-05-15 12:26:00,102609.99,102609.99,102565.87,102577.11,9.86796
2025-05-15 12:25:00,102498.38,102610.0,102498.38,102609.99,17.08135
2025-05-15 12:24:00,102492.64,102511.23,102490.79,102498.38,5.82615
2025-05-15 12:23:00,102517.92,102536.91,102492.64,102492.64,15.70518
2025-05-15 12:22:00,102505.37,102525.05,102494.74,102517.92,12.42238
2025-05-15 12:21:00,102418.01,102505.37,102409.65,102505.36,13.5867
2025-05-15 12:20:00,102413.17,102428.45,102341.95,102418.0,19.17846
2025-05-15 12:19:00,102416.57,102430.98,102400.0,102413.17,9.8821
2025-05-15 12:18:00,102388.01,102416.58,102384.94,102416.57,12.57596
2025-05-15 12:17:00,102327.39,102427.68,102327.39,102388.02,12.06882
2025-05-15 12:16:00,102318.48,102327.4,102283.22,102327.4,7.24592
2025-05-15 12:15:00,102300.93,102332.55,102292.31,102318.48,6.62947
2025-05-15 12:14:00,102299.99,102310.6,102281.55,102300.92,8.57465
2025-05-15 12:13:00,102335.25,102335.25,102293.01,102299.99,4.31125
2025-05-15 12:12:00,102328.33,102353.34,102328.33,102335.24,4.09137
2025-05-15 12:11:00,102360.0,102387.36,102328.33,102328.34,8.91895
2025-05-15 12:10:00,102293.44,102360.0,102293.43,102359.99,6.25774
2025-05-15 12:09:00,102304.46,102304.46,102292.65,102293.44,2.85755
2025-05-15 12:08:00,102293.62,102320.0,102287.48,102304.46,6.66084
